--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
166.534  000.049  000.049: require('mason-core.async.uv')
166.543  000.122  000.073: require('mason-core.fs')
166.584  000.476  000.097: require('mason-registry.installer')
166.910  000.054  000.054: require('mason-core.optional')
167.280  000.097  000.097: require('mason-core.process')
167.345  000.064  000.064: require('mason-core.spawn')
167.347  000.379  000.218: require('mason-core.installer.managers.powershell')
167.399  000.052  000.052: require('mason.version')
167.401  000.490  000.059: require('mason-core.fetch')
167.452  000.050  000.050: require('mason-core.providers')
168.021  000.085  000.085: require('mason-core.purl')
168.026  000.156  000.071: require('mason-core.package.AbstractPackage')
168.448  000.058  000.058: require('mason-core.installer.compiler.expr')
168.452  000.136  000.078: require('mason-core.installer.compiler.link')
169.070  000.051  000.051: require('mason-core.installer.context.InstallContextCwd')
169.124  000.052  000.052: require('mason-core.installer.context.InstallContextFs')
169.178  000.054  000.054: require('mason-core.installer.context.InstallContextSpawn')
169.239  000.059  000.059: require('mason-core.receipt')
169.249  000.463  000.246: require('mason-core.installer.context')
169.250  000.517  000.055: require('mason-core.installer')
169.259  000.744  000.226: require('mason-core.installer.managers.std')
169.260  000.808  000.064: require('mason-core.installer.compiler.schemas')
169.316  000.055  000.055: require('mason-core.installer.compiler.util')
169.321  001.231  000.232: require('mason-core.installer.compiler')
169.384  000.063  000.063: require('mason-core.installer.linker')
169.386  001.360  000.067: require('mason-core.installer.InstallRunner')
169.442  000.055  000.055: require('mason-core.installer.UninstallRunner')
169.446  001.943  000.372: require('mason-core.package')
169.447  001.994  000.051: require('mason-registry.sources.util')
169.451  002.659  000.072: require('mason-registry.sources.github')
173.271  000.198  000.198: require('mason-lspconfig.mappings')
173.274  000.565  000.367: require('mason-lspconfig.features.automatic_enable')
192.720  000.214  000.214: require('mason-lspconfig.notify')
192.744  000.963  000.749: require('mason-lspconfig.api.command')
193.203  000.116  000.116: require('lspconfig.async')
193.206  000.286  000.170: require('lspconfig.configs')
193.215  000.468  000.182: require('lspconfig')
193.758  000.542  000.542: require('lspconfig.configs.ts_ls')
194.026  000.104  000.104: require('lspconfig.manager')
194.465  000.437  000.437: require('lspconfig.configs.solidity_ls_nomicfoundation')
194.592  000.108  000.108: require('lspconfig.configs.eslint')
195.996  001.324  001.324: require('lspconfig.configs.tailwindcss')
196.686  000.601  000.601: require('lspconfig.configs.gopls')
196.731  035.207  022.697: require('config.lsp')
199.602  000.186  000.186: require('null-ls.utils.tbl_flatten')
199.611  001.262  001.076: require('null-ls.utils')
200.020  000.394  000.394: require('vim.diagnostic')
200.090  001.980  000.324: require('null-ls.config')
201.513  000.211  000.211: require('null-ls.helpers.cache')
201.571  000.057  000.057: require('null-ls.helpers.check_exit_code')
202.859  001.287  001.287: require('null-ls.helpers.diagnostics')
203.094  000.232  000.232: require('null-ls.helpers.formatter_factory')
203.259  000.065  000.065: require('null-ls.logger')
203.326  000.066  000.066: require('null-ls.state')
203.328  000.232  000.102: require('null-ls.helpers.generator_factory')
203.454  000.064  000.064: require('null-ls.helpers.command_resolver')
203.455  000.126  000.062: require('null-ls.helpers.make_builtin')
203.510  000.054  000.054: require('null-ls.helpers.range_formatting_args_factory')
203.511  003.420  001.220: require('null-ls.helpers')
204.260  000.088  000.088: require('null-ls.methods')
204.264  000.310  000.222: require('null-ls.diagnostics')
204.268  000.756  000.446: require('null-ls.sources')
205.257  000.987  000.987: require('null-ls.builtins')
205.260  008.255  001.112: require('null-ls')
205.696  000.423  000.423: require('null-ls.builtins.formatting.prettier')
206.187  000.078  000.078: require('null-ls.loop')
206.194  000.376  000.298: require('null-ls.client')
206.212  009.479  000.426: require('config.none-ls')
206.825  000.612  000.612: require('config.treesitter')
207.523  000.167  000.167: require('luasnip.session.enqueueable_operations')
208.217  000.051  000.051: require('luasnip.util.events')
208.225  000.162  000.110: require('luasnip.nodes.node')
208.313  000.088  000.088: require('luasnip.nodes.insertNode')
208.385  000.071  000.071: require('luasnip.nodes.textNode')
208.452  000.065  000.065: require('luasnip.util.mark')
208.509  000.056  000.056: require('luasnip.util.pattern_tokenizer')
208.566  000.055  000.055: require('luasnip.util.dict')
209.125  000.343  000.343: require('luasnip.util.jsregexp')
209.129  000.561  000.219: require('luasnip.nodes.util.trig_engines')
209.193  001.390  000.331: require('luasnip.nodes.snippet')
209.600  000.065  000.065: require('luasnip.util.parser.neovim_ast')
209.663  000.062  000.062: require('luasnip.util.str')
209.780  000.115  000.115: require('luasnip.util.jsregexp')
210.010  000.228  000.228: require('luasnip.util.directed_graph')
210.013  000.704  000.234: require('luasnip.util.parser.ast_utils')
210.091  000.077  000.077: require('luasnip.nodes.functionNode')
210.184  000.091  000.091: require('luasnip.nodes.choiceNode')
210.274  000.089  000.089: require('luasnip.nodes.dynamicNode')
210.331  000.056  000.056: require('luasnip.util.functions')
210.334  001.139  000.122: require('luasnip.util.parser.ast_parser')
210.435  000.101  000.101: require('luasnip.util.parser.neovim_parser')
210.439  002.914  000.284: require('luasnip.util.parser')
210.496  000.056  000.056: require('luasnip.nodes.snippetProxy')
210.778  000.277  000.277: require('luasnip.util.jsonc')
210.956  000.096  000.096: require('luasnip.nodes.duplicate')
210.959  000.179  000.084: require('luasnip.loaders.snippet_cache')
210.963  003.887  000.294: require('luasnip.loaders.from_vscode')
224.939  000.301  000.301: require('luasnip.nodes.multiSnippet')
226.023  019.196  015.008: require('config.cmp')
229.872  000.440  000.440: require('kanagawa')
230.107  000.232  000.232: require('kanagawa.utils')
230.220  000.102  000.102: require('kanagawa.colors')
230.991  000.265  000.265: require('kanagawa.lib.hsluv')
230.996  000.637  000.372: require('kanagawa.lib.color')
230.997  000.765  000.128: require('kanagawa.themes')
231.381  000.370  000.370: require('kanagawa.highlights')
231.635  000.253  000.253: require('kanagawa.highlights.editor')
231.794  000.097  000.097: require('kanagawa.highlights.syntax')
231.955  000.130  000.130: require('kanagawa.highlights.treesitter')
232.058  000.079  000.079: require('kanagawa.highlights.lsp')
232.463  000.392  000.392: require('kanagawa.highlights.plugins')
233.006  003.795  000.936: sourcing /home/christopher/.local/share/nvim/lazy/kanagawa.nvim/colors/kanagawa.vim
233.103  000.015  000.015: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.953  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.957  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.959  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.960  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.962  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.963  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.978  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.980  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.982  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.984  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.985  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.987  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.988  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.990  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.993  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.994  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.995  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.997  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
233.998  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.000  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.003  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.004  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.005  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.007  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.008  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.011  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.012  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.013  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.015  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.016  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.017  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.020  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.021  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.022  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.023  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.024  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.026  000.000  000.000: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.029  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.057  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.066  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.075  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.080  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
234.085  000.001  000.001: sourcing nvim_exe
